id,reactions
4,C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=S>>C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C#CC[C@@H]2C1=S.
5,C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=S>>CN(C)C(OC(C)(C)C)OC(C)(C)C.C[C@H](c1ccccc1)N1C[C@]2(C(=O)O)C=CC[C@@H]2C1=S.
6,C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=S>>S=P12SP3(=S)SP(=S)(S1)SP(=S)(S2)S3.C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=O.
14,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C.COc1ccc(P2(=S)SP(=S)(c3ccc(OC)cc3)S2)cc1.
15,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=O)C(=O)OC(C)(C)C.[Li]CCCC.
16,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>[Li]CCCC.C=C[C@@]1(C(=O)OC(C)(C)C)CN([C@H](C)c2ccccc2)C(=S)[C@H]1CC=O.
17,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C(=O)[C@@]1(C=C)C(=O)OC(C)(C)C.
18,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>CN(C)C(OC(C)(C)C)OC(C)(C)C.C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O.
19,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=O)C(=O)OC(C)(C)C.C[Si](C)(C)[N-][Si](C)(C)C.
20,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=C[C@@]1(C(=O)OC(C)(C)C)CN([C@H](C)c2ccccc2)C(=S)[C@H]1CC=O.C[Si](C)(C)[N-][Si](C)(C)C.
21,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C.S=P12SP3(=S)SP(=S)(S1)SP(=S)(S2)S3.
32,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>CC(C)(C)O.C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O.
33,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CCBr.C=C[C@]1(C(=O)OC(C)(C)C)CC(=O)N([C@H](C)c2ccccc2)C1.
34,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@H](C(=O)N[C@H](C)c1ccccc1)[C@@](C=C)(CBr)C(=O)OC(C)(C)C.
35,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@H](C(=O)O)[C@@](C=C)(CN[C@H](C)c1ccccc1)C(=O)OC(C)(C)C.
36,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C(=O)[C@@]1(C=C)C(=O)OC(C)(C)C.
37,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)Cl.CC(C)(C)O.
38,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccc(Br)cc2)C[C@@]1(C=C)C(=O)OC(C)(C)C.
39,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=O)N([C@H](C)c2cccc(Br)c2)C[C@@]1(C=C)C(=O)OC(C)(C)C.
40,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2Br)C[C@@]1(C=C)C(=O)OC(C)(C)C.
41,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@H](C(=O)N[C@H](C)c1ccccc1)[C@@](C=C)(CO)C(=O)OC(C)(C)C.
42,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@H](C(=O)N[C@H](C)c1ccccc1)[C@@](C=C)(C=O)C(=O)OC(C)(C)C.
43,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=O)C(=O)OC(C)(C)C.C[Si](C)(C)[N-][Si](C)(C)C.
44,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=C[C@@]1(C(=O)OC(C)(C)C)CN([C@H](C)c2ccccc2)C(=O)[C@H]1CC=O.C[Si](C)(C)[N-][Si](C)(C)C.
45,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>CN(C)C(OC(C)(C)C)OC(C)(C)C.C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O.
46,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(CCO)C(=O)OC(C)(C)C.
47,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=C[C@@]1(C(=O)OC(C)(C)C)CN([C@H](C)c2ccccc2)C(=O)[C@H]1CCCO.
48,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@H](C(=O)Cl)[C@@](C=C)(CN[C@H](C)c1ccccc1)C(=O)OC(C)(C)C.
60,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@H](C(=O)O)[C@@](C=C)(CN[C@H](C)c1ccccc1)C(=O)O.
61,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O[Si](C)(C)C(C)(C)C.
62,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@]1(C#N)C=C.O.[OH-].
63,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OCC.
64,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccc(Cl)cc2)C[C@@]1(C=C)C(=O)O.
65,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2cccc(Cl)c2)C[C@@]1(C=C)C(=O)O.
66,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2Cl)C[C@@]1(C=C)C(=O)O.
67,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccc(Br)cc2)C[C@@]1(C=C)C(=O)O.
68,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2cccc(Br)c2)C[C@@]1(C=C)C(=O)O.
69,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2Br)C[C@@]1(C=C)C(=O)O.
70,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)=O.
71,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC.
72,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@H](C(=O)Cl)[C@@](C=C)(CN[C@H](C)c1ccccc1)C(=O)O.
73,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](CCC)c2ccccc2)C[C@@]1(C=C)C(=O)O.
74,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)[O-].
75,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OCc1ccccc1.
76,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccc3ccccc3c2)C[C@@]1(C=C)C(=O)O.
77,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2cccc3ccccc23)C[C@@]1(C=C)C(=O)O.
1,C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=S>>C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C.
2,C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=S>>C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=O.COc1ccc(P2(=S)SP(=S)(c3ccc(OC)cc3)S2)cc1.
3,C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=S>>C[C@H](c1ccccc1)N1C(=O)[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=S.
4,C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=S>>C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C#CC[C@@H]2C1=S.
5,C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=S>>CN(C)C(OC(C)(C)C)OC(C)(C)C.C[C@H](c1ccccc1)N1C[C@]2(C(=O)O)C=CC[C@@H]2C1=S.
6,C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=S>>S=P12SP3(=S)SP(=S)(S1)SP(=S)(S2)S3.C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=O.
14,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C.COc1ccc(P2(=S)SP(=S)(c3ccc(OC)cc3)S2)cc1.
15,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=O)C(=O)OC(C)(C)C.[Li]CCCC.
16,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>[Li]CCCC.C=C[C@@]1(C(=O)OC(C)(C)C)CN([C@H](C)c2ccccc2)C(=S)[C@H]1CC=O.
17,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C(=O)[C@@]1(C=C)C(=O)OC(C)(C)C.
18,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>CN(C)C(OC(C)(C)C)OC(C)(C)C.C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O.
19,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=O)C(=O)OC(C)(C)C.C[Si](C)(C)[N-][Si](C)(C)C.
20,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=C[C@@]1(C(=O)OC(C)(C)C)CN([C@H](C)c2ccccc2)C(=S)[C@H]1CC=O.C[Si](C)(C)[N-][Si](C)(C)C.
21,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C.S=P12SP3(=S)SP(=S)(S1)SP(=S)(S2)S3.
32,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>CC(C)(C)O.C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O.
33,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CCBr.C=C[C@]1(C(=O)OC(C)(C)C)CC(=O)N([C@H](C)c2ccccc2)C1.
34,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@H](C(=O)N[C@H](C)c1ccccc1)[C@@](C=C)(CBr)C(=O)OC(C)(C)C.
35,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@H](C(=O)O)[C@@](C=C)(CN[C@H](C)c1ccccc1)C(=O)OC(C)(C)C.
36,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C(=O)[C@@]1(C=C)C(=O)OC(C)(C)C.
37,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)Cl.CC(C)(C)O.
38,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccc(Br)cc2)C[C@@]1(C=C)C(=O)OC(C)(C)C.
39,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=O)N([C@H](C)c2cccc(Br)c2)C[C@@]1(C=C)C(=O)OC(C)(C)C.
40,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2Br)C[C@@]1(C=C)C(=O)OC(C)(C)C.
41,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@H](C(=O)N[C@H](C)c1ccccc1)[C@@](C=C)(CO)C(=O)OC(C)(C)C.
42,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@H](C(=O)N[C@H](C)c1ccccc1)[C@@](C=C)(C=O)C(=O)OC(C)(C)C.
43,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=O)C(=O)OC(C)(C)C.C[Si](C)(C)[N-][Si](C)(C)C.
44,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=C[C@@]1(C(=O)OC(C)(C)C)CN([C@H](C)c2ccccc2)C(=O)[C@H]1CC=O.C[Si](C)(C)[N-][Si](C)(C)C.
45,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>CN(C)C(OC(C)(C)C)OC(C)(C)C.C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O.
46,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(CCO)C(=O)OC(C)(C)C.
47,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=C[C@@]1(C(=O)OC(C)(C)C)CN([C@H](C)c2ccccc2)C(=O)[C@H]1CCCO.
48,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@H](C(=O)Cl)[C@@](C=C)(CN[C@H](C)c1ccccc1)C(=O)OC(C)(C)C.
60,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@H](C(=O)O)[C@@](C=C)(CN[C@H](C)c1ccccc1)C(=O)O.
61,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O[Si](C)(C)C(C)(C)C.
62,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@]1(C#N)C=C.O.[OH-].
63,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OCC.
64,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccc(Cl)cc2)C[C@@]1(C=C)C(=O)O.
65,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2cccc(Cl)c2)C[C@@]1(C=C)C(=O)O.
66,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2Cl)C[C@@]1(C=C)C(=O)O.
67,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccc(Br)cc2)C[C@@]1(C=C)C(=O)O.
68,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2cccc(Br)c2)C[C@@]1(C=C)C(=O)O.
69,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2Br)C[C@@]1(C=C)C(=O)O.
70,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)=O.
71,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC.
72,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@H](C(=O)Cl)[C@@](C=C)(CN[C@H](C)c1ccccc1)C(=O)O.
73,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](CCC)c2ccccc2)C[C@@]1(C=C)C(=O)O.
74,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)[O-].
75,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OCc1ccccc1.
76,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccc3ccccc3c2)C[C@@]1(C=C)C(=O)O.
77,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O>>C=CC[C@@H]1C(=O)N([C@H](C)c2cccc3ccccc23)C[C@@]1(C=C)C(=O)O.
1,C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=S>>C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C.
2,C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=S>>C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=O.COc1ccc(P2(=S)SP(=S)(c3ccc(OC)cc3)S2)cc1.
3,C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=S>>C[C@H](c1ccccc1)N1C(=O)[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=S.
4,C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=S>>C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C#CC[C@@H]2C1=S.
5,C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=S>>CN(C)C(OC(C)(C)C)OC(C)(C)C.C[C@H](c1ccccc1)N1C[C@]2(C(=O)O)C=CC[C@@H]2C1=S.
6,C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=S>>S=P12SP3(=S)SP(=S)(S1)SP(=S)(S2)S3.C[C@H](c1ccccc1)N1C[C@]2(C(=O)OC(C)(C)C)C=CC[C@@H]2C1=O.
14,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C.COc1ccc(P2(=S)SP(=S)(c3ccc(OC)cc3)S2)cc1.
15,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=O)C(=O)OC(C)(C)C.[Li]CCCC.
16,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>[Li]CCCC.C=C[C@@]1(C(=O)OC(C)(C)C)CN([C@H](C)c2ccccc2)C(=S)[C@H]1CC=O.
17,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C(=O)[C@@]1(C=C)C(=O)OC(C)(C)C.
18,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>CN(C)C(OC(C)(C)C)OC(C)(C)C.C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O.
19,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=O)C(=O)OC(C)(C)C.C[Si](C)(C)[N-][Si](C)(C)C.
20,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=C[C@@]1(C(=O)OC(C)(C)C)CN([C@H](C)c2ccccc2)C(=S)[C@H]1CC=O.C[Si](C)(C)[N-][Si](C)(C)C.
21,C=CC[C@@H]1C(=S)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C.S=P12SP3(=S)SP(=S)(S1)SP(=S)(S2)S3.
32,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>CC(C)(C)O.C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)O.
33,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CCBr.C=C[C@]1(C(=O)OC(C)(C)C)CC(=O)N([C@H](C)c2ccccc2)C1.
34,C=CC[C@@H]1C(=O)N([C@H](C)c2ccccc2)C[C@@]1(C=C)C(=O)OC(C)(C)C>>C=CC[C@H](C(=O)N[C@H](C)c1ccccc1)[C@@](C=C)(CBr)C(=O)OC(C)(C)C.
